p_val,avg_log10FC,pct.1,pct.2,p_val_adj,cluster,gene
2.4461038028982082e-5,0.2674418155717833,0.308,0.176,0.5183049347961013,8,Rhou
2.4715621761611838e-5,0.28874773294082595,0.692,0.596,0.5236993095067932,8,Itch
2.5479890785799983e-5,0.2905007733606476,0.538,0.388,0.5398934058603159,8,Zfhx4
2.674445762284778e-5,0.31071879301938504,0.327,0.176,0.5666883125705215,8,Ampd3
2.72872406078971e-5,0.26765144901605475,0.192,0.018,0.5781893412407316,8,Flnc
2.796361264569238e-5,0.34961318312443246,0.365,0.159,0.5925209883495758,8,Pld1
2.936428260688473e-5,0.3357015979394167,0.385,0.261,0.6221997841572806,8,Kirrel
2.9616240448389663e-5,0.3076225477499267,0.442,0.288,0.6275385188609286,8,Sdc2
2.9726374686034457e-5,0.35667505908816854,0.481,0.217,0.6298721532223841,8,Tjp2
2.992481431235038e-5,0.28651153946156155,0.423,0.247,0.6340768904643922,8,Cd81
3.0620314959165595e-5,0.32812561117171957,0.404,0.155,0.6488138536697597,8,Asap3
3.1132338489157154e-5,0.33584546846237706,0.462,0.303,0.6596631202467509,8,Dennd2a
