p_val,avg_log10FC,pct.1,pct.2,p_val_adj,cluster,gene
1.009407902073815e-127,0.2736411860423387,0.525,0.004,2.0881621270201012e-123,11,Foxq1
4.724573590250419e-127,0.30395896108508363,0.59,0.009,9.773725386151042e-123,11,Tie1
2.1127149007148868e-126,0.4272572431131267,0.754,0.025,4.3705733151088863e-122,11,Thsd1
2.2897199174079014e-125,0.9350834711461425,0.934,0.055,4.736743593141726e-121,11,Ets1
2.289742863878403e-125,0.2975831959692014,0.574,0.008,4.7367910625052524e-121,11,Cd34
3.0613046713348636e-125,0.2396301166698829,0.459,0.001,6.332920973590432e-121,11,Sox17
1.2487839713917084e-122,0.3466621233851452,0.639,0.014,2.583359401618027e-118,11,Arap3
2.150210269005317e-121,0.3423656878641123,0.59,0.01,4.4481399834913e-117,11,Klf2
1.299376667230236e-120,0.8643920393832722,0.934,0.058,2.688020511499189e-116,11,Fli1
8.533583315854528e-120,0.6195606997313976,0.787,0.033,1.7653423805508263e-115,11,Eng
4.857271042401446e-119,0.6993546761786198,0.705,0.022,1.0048236605415872e-114,11,Rgs5
1.1210684786032352e-117,0.26816105677475816,0.639,0.016,2.3191543616865127e-113,11,Dennd2c
5.636673200919979e-116,0.5975048189179212,0.869,0.049,1.166058585074316e-111,11,Adgrf5
3.2203262371877772e-114,0.2770126412400565,0.59,0.013,6.661888886870355e-110,11,Pik3r6
3.774591171652138e-113,0.24533429573790888,0.508,0.006,7.808496756796779e-109,11,Ctla2a
4.6361765125980365e-113,0.2162319140336017,0.508,0.006,9.590858351611558e-109,11,Grap
6.42791714325672e-113,0.48073810698098957,0.754,0.033,1.3297432194255177e-108,11,Rasip1
1.1901707005207e-112,0.4704837122478551,0.721,0.027,2.4621061281671722e-108,11,Slco2b1
3.4998472846220105e-112,0.3943037578203716,0.623,0.017,7.240134077697553e-108,11,Vwa1
2.3769803305520155e-111,0.32112698622209745,0.541,0.01,4.917259209812954e-107,11,Cd93
4.069333550372169e-111,0.9118880996115346,0.934,0.07,8.418230315654906e-107,11,Slc7a5
1.9110410078476322e-110,0.28903351475920985,0.557,0.011,3.9533705329343966e-106,11,Bcl6b
1.0270417211067657e-109,0.23889394753554266,0.557,0.011,2.1246412084535664e-105,11,Notch4
2.777717084542476e-108,0.5351626404226464,0.738,0.03,5.74626333279302e-104,11,Morrbid
3.687170973929699e-108,0.5739393575561121,0.754,0.036,7.627650593768368e-104,11,Slc16a1
3.688955575344167e-108,0.2551752474982425,0.541,0.01,7.631342398714478e-104,11,Ecscr
1.0991548319275463e-107,0.49262998607868586,0.721,0.032,2.273821600808515e-103,11,Ly75
