"gene","vglut2_clusters","galr1"
"Rlbp1",0.032520325203252036,0
"Fanci",0.028455284552845527,0
"Polg",0.23780487804878048,0.3333333333333333
"Mir9-3hg",0.45528455284552843,0.7777777777777778
"Gm35040",0.03048780487804878,0.1111111111111111
"Gm45168",0.008130081300813009,0
"Gm45169",0.01016260162601626,0
"Rhcg",0.016260162601626018,0
"Ticrr",0.012195121951219513,0
"Kif7",0.028455284552845527,0
"Plin1",0.008130081300813009,0
"Pex11a",0.012195121951219513,0
"Wdr93",0.006097560975609756,0
"Anpep",0,0
"Ap3s2",0.2703252032520325,0.5555555555555556
"Gm26646",0.006097560975609756,0
"5430400D12Rik",0.03861788617886179,0
"Arpin",0.04065040650406504,0.1111111111111111
"Zfp710",0.32723577235772355,0.4444444444444444
"Gm21057",0.06097560975609756,0.2222222222222222
"Gm44949",0.0020325203252032522,0
"Idh2",0.22764227642276422,0.6666666666666666
"Sema4b",0.1524390243902439,0.3333333333333333
"Cib1",0.018292682926829267,0
"Gdpgp1",0.022357723577235773,0
"Ttll13",0.0020325203252032522,0
"Ngrn",0.04878048780487805,0
"Vps33b",0.19715447154471544,0.4444444444444444
"Rccd1",0.15853658536585366,0.1111111111111111
"Prc1",0.06910569105691057,0.1111111111111111
"Unc45a",0.23373983739837398,0.4444444444444444
"Hddc3",0.02032520325203252,0
"Man2a2",0.30284552845528456,0.6666666666666666
"Fes",0.008130081300813009,0
"Furin",0.07317073170731707,0
"Blm",0.14227642276422764,0.2222222222222222
"Crtc3",0.4796747967479675,0.7777777777777778
"Gm15880",0.046747967479674794,0.2222222222222222
"Iqgap1",0.4369918699186992,0.5555555555555556
"Gm44649",0.044715447154471545,0.1111111111111111
"Zscan2",0.03048780487804878,0.1111111111111111
"Wdr73",0.12601626016260162,0.3333333333333333
"Nmb",0.018292682926829267,0
"Sec11a",0.28252032520325204,0.4444444444444444
"Gm44899",0.08739837398373984,0.1111111111111111
"Zfp592",0.20528455284552846,0.5555555555555556
"Alpk3",0.008130081300813009,0
"Slc28a1",0.0020325203252032522,0
"Pde8a",0.13617886178861788,0
"Rps17",0.12601626016260162,0.3333333333333333
"Cpeb1",0.1565040650406504,0.2222222222222222
"Ap3b2",0.3983739837398374,0.6666666666666666
"2900076A07Rik",0.17886178861788618,0.3333333333333333
"Fsd2",0.02032520325203252,0
"Whamm",0.18699186991869918,0.4444444444444444
"Homer2",0.2784552845528455,0.3333333333333333
"Gm44570",0.006097560975609756,0
"Ramac",0.016260162601626018,0.1111111111111111
"3110040N11Rik",0.1443089430894309,0.4444444444444444
"Gm45016",0.0040650406504065045,0
"Btbd1",0.39227642276422764,0.6666666666666666
"Gm10160",0.0040650406504065045,0
"Tm6sf1",0.21747967479674796,0.2222222222222222
"Gm45014",0.0040650406504065045,0
"Hdgfl3",0.45528455284552843,0.7777777777777778
"Gm20744",0.0040650406504065045,0
"Sh3gl3",0.29471544715447157,0.6666666666666666
"Adamtsl3",0.09959349593495935,0.2222222222222222
"Saxo2",0.02032520325203252,0
"Efl1",0.23780487804878048,0.3333333333333333
"4933406J10Rik",0.016260162601626018,0
"1700010L04Rik",0.0020325203252032522,0
"Gm36584",0.018292682926829267,0
"Mex3b",0.08536585365853659,0
"A530021J07Rik",0.0020325203252032522,0
"5930435M05Rik",0.006097560975609756,0
"Gm44724",0.0040650406504065045,0
"Gm10610",0.008130081300813009,0
"Tmc3",0.006097560975609756,0.1111111111111111
"Gm16638",0.06707317073170732,0.3333333333333333
"Stard5",0.19715447154471544,0.4444444444444444
"Il16",0.028455284552845527,0
"Cfap161",0.006097560975609756,0
"Gm44993",0,0
"Tlnrd1",0.044715447154471545,0
"Mesd",0.042682926829268296,0
"Cemip",0.1402439024390244,0.4444444444444444
"Abhd17c",0.09146341463414634,0
"Gm26708",0.024390243902439025,0
"Arnt2",0.49796747967479676,1
"Gm30873",0.012195121951219513,0
"Gm44933",0.0020325203252032522,0
"Gm2115",0.018292682926829267,0
"Fah",0.07520325203252033,0.1111111111111111
"Zfand6",0.2886178861788618,0.6666666666666666
"2610206C17Rik",0.014227642276422764,0
"Vmn2r65",0,0
"Folh1",0.06300813008130081,0.1111111111111111
"Vmn2r79",0.006097560975609756,0
"Nox4",0.06707317073170732,0
"Tyr",0.012195121951219513,0.2222222222222222
"Grm5",0.8821138211382114,0.8888888888888888
"Ctsc",0.016260162601626018,0.1111111111111111
"Rab38",0.02032520325203252,0.1111111111111111
"Gm45144",0.006097560975609756,0.1111111111111111
"Tmem135",0.508130081300813,0.5555555555555556
"Gm44995",0.006097560975609756,0
"Fzd4",0.01016260162601626,0
"Prss23",0.0040650406504065045,0
"Me3",0.2459349593495935,0.4444444444444444
"Ccdc81",0.024390243902439025,0.1111111111111111
"Hikeshi",0.11991869918699187,0.2222222222222222
"Eed",0.16463414634146342,0
"E230029C05Rik",0.1443089430894309,0.1111111111111111
"2310010J17Rik",0.0040650406504065045,0.1111111111111111
"Picalm",0.4796747967479675,0.5555555555555556
"Sytl2",0.11788617886178862,0.1111111111111111
"Ccdc89",0,0
"Crebzf",0.42276422764227645,0.7777777777777778
"Tmem126a",0.27439024390243905,0.5555555555555556
"Tmem126b",0.042682926829268296,0.1111111111111111
"Dlg2",0.8475609756097561,0.8888888888888888
"Gm45159",0.1483739837398374,0.1111111111111111
"4930567K12Rik",0.15040650406504066,0
"Ccdc90b",0.2032520325203252,0.4444444444444444
"Ankrd42",0.2784552845528455,0.2222222222222222
"Gm26944",0.09959349593495935,0.4444444444444444
"Pcf11",0.21138211382113822,0.5555555555555556
"Gm26981",0.07317073170731707,0.2222222222222222
"4632427E13Rik",0.3699186991869919,0.5555555555555556
"Rab30",0.42886178861788615,0.7777777777777778
"Ddias",0.01016260162601626,0
"Prcp",0.15040650406504066,0.2222222222222222
"Gm26862",0.044715447154471545,0
"Gm9934",0.02032520325203252,0
"Fam181b",0.02032520325203252,0.1111111111111111
"Gm44947",0.0020325203252032522,0
"Gm32647",0.5467479674796748,0.8888888888888888
"Gm44601",0.026422764227642278,0.1111111111111111
"Tenm4",0.7723577235772358,0.7777777777777778
"Gm15412",0.016260162601626018,0
"Gm15414",0.3130081300813008,0.6666666666666666
"Gm15413",0.07317073170731707,0.1111111111111111
"Gm44633",0.0040650406504065045,0
"C230038L03Rik",0.17682926829268292,0.4444444444444444
"Nars2",0.21341463414634146,0.3333333333333333
"Gab2",0.5711382113821138,0.5555555555555556
"Usp35",0.08739837398373984,0
"Kctd21",0.026422764227642278,0
"Alg8",0.10772357723577236,0.2222222222222222
"Ndufc2",0.15040650406504066,0.4444444444444444
"Thrsp",0.018292682926829267,0.1111111111111111
"Kctd14",0,0
"Ints4",0.1565040650406504,0.4444444444444444
"Aamdc",0.13617886178861788,0.2222222222222222
"Rsf1",0.4410569105691057,0.6666666666666666
"Rsf1os1",0.2682926829268293,0.5555555555555556
"Rsf1os2",0.2073170731707317,0.6666666666666666
"Clns1a",0.17073170731707318,0.3333333333333333
"Aqp11",0.036585365853658534,0
"Pak1",0.4695121951219512,0.6666666666666666
"Gdpd4",0.01016260162601626,0
"Myo7a",0.022357723577235773,0
"Capn5",0.13617886178861788,0.2222222222222222
"Omp",0,0
"B3gnt6",0.0040650406504065045,0
"Acer3",0.4186991869918699,0.4444444444444444
"Tsku",0.006097560975609756,0
"Lrrc32",0,0
"Emsy",0.39227642276422764,0.3333333333333333
"Thap12",0.11585365853658537,0.3333333333333333
"Wnt11",0,0
"Uvrag",0.4613821138211382,0.5555555555555556
"Gm45188",0.016260162601626018,0
"Gm45187",0.01016260162601626,0
"Dgat2",0.04065040650406504,0.1111111111111111
"Gm45012",0.0020325203252032522,0
"Map6",0.5792682926829268,0.8888888888888888
"Gm45591",0.006097560975609756,0
"Serpinh1",0.012195121951219513,0
"Gdpd5",0.32723577235772355,0.5555555555555556
"Klhl35",0.014227642276422764,0
"Rps3",0.08739837398373984,0.2222222222222222
"Arrb1",0.3353658536585366,0.6666666666666666
"Tpbgl",0,0
"Gm10605",0.016260162601626018,0
"Slco2b1",0.022357723577235773,0
"Gm15635",0.0040650406504065045,0
"Gm34280",0.008130081300813009,0
"Neu3",0.01016260162601626,0
"Spcs2",0.21747967479674796,0.2222222222222222
"Xrra1",0.01016260162601626,0.1111111111111111
"Gm38405",0.008130081300813009,0
"Rnf169",0.491869918699187,0.8888888888888888
"Chrdl2",0.0040650406504065045,0
"Pold3",0.16056910569105692,0.4444444444444444
"Lipt2",0.006097560975609756,0
"Gm34821",0.03048780487804878,0
"Pgm2l1",0.35365853658536583,0.5555555555555556
"P4ha3",0.07520325203252033,0.1111111111111111
"Ppme1",0.3313008130081301,0.3333333333333333
"C2cd3",0.25,0.3333333333333333
"Gm10603",0.04065040650406504,0.1111111111111111
"Ucp3",0.0020325203252032522,0
"Ucp2",0.01016260162601626,0
"Dnajb13",0,0
"Coa4",0,0
"Mrpl48",0.16666666666666666,0.4444444444444444
"Rab6a",0.40447154471544716,0.8888888888888888
"Plekhb1",0.018292682926829267,0
"Fam168a",0.717479674796748,0.7777777777777778
"Relt",0.016260162601626018,0
"Arhgef17",0.16869918699186992,0.2222222222222222
"P2ry6",0.01016260162601626,0
"Fchsd2",0.6991869918699187,0.8888888888888888
"Atg16l2",0.4105691056910569,0.4444444444444444
"Stard10",0.02032520325203252,0
"Gm20476",0,0
"Gm45620",0.006097560975609756,0
"Arap1",0.06300813008130081,0.1111111111111111
"Pde2a",0.1951219512195122,0.3333333333333333
"Clpb",0.3252032520325203,0.7777777777777778
"Inppl1",0.03861788617886179,0.1111111111111111
"Gm10602",0,0
"Folr2",0.012195121951219513,0
"Folr1",0.0020325203252032522,0
"Anapc15",0.06300813008130081,0.2222222222222222
"Tomt",0.006097560975609756,0.1111111111111111
"Lamtor1",0.11585365853658537,0.3333333333333333
"Lrrc51",0.054878048780487805,0
"Numa1",0.3943089430894309,0.4444444444444444
"Il18bp",0.06097560975609756,0.2222222222222222
"Rnf121",0.258130081300813,0.3333333333333333
"Xndc1",0.241869918699187,0.4444444444444444
"Art5",0,0
"Nup98",0.4410569105691057,0.7777777777777778
"Pgap2",0.18902439024390244,0.3333333333333333
"Rhog",0.012195121951219513,0
"Stim1",0.3394308943089431,0.4444444444444444
"Rrm1",0.0508130081300813,0.1111111111111111
"Olfr543",0.014227642276422764,0
"Olfr544",0.006097560975609756,0
"Olfr545",0.016260162601626018,0
"Trim21",0.006097560975609756,0
"Trim68",0.04065040650406504,0.1111111111111111
"Olfr601",0.0040650406504065045,0
"Hbb-bt",0.008130081300813009,0
"Hbb-bs",0.026422764227642278,0
"Trim6",0,0
"Trim34a",0.022357723577235773,0
"Gm47248",0,0
"Trim5",0.01016260162601626,0
"Trim12a",0.024390243902439025,0.1111111111111111
"Trim12c",0.014227642276422764,0
"Trim30a",0.046747967479674794,0
"Trim30d",0.02032520325203252,0
"Olfr652",0.0040650406504065045,0
"Olfr653",0.0020325203252032522,0
"Olfr655",0.006097560975609756,0
"Olfr656",0.0020325203252032522,0
"Olfr657",0.006097560975609756,0
"Olfr658",0.01016260162601626,0
"Olfr689",0.0040650406504065045,0
"Olfr690",0.018292682926829267,0.1111111111111111
"Olfr691",0.008130081300813009,0.1111111111111111
"Fam160a2",0.25,0.3333333333333333
"Gm5901",0.10365853658536585,0.2222222222222222
"Gm45885",0.006097560975609756,0
"Cckbr",0.032520325203252036,0
"Cavin3",0.01016260162601626,0
"Smpd1",0.024390243902439025,0
"Apbb1",0.23577235772357724,0.3333333333333333
"Hpx",0,0
"Trim3",0.31097560975609756,0.6666666666666666
"Arfip2",0.09552845528455285,0.3333333333333333
"Timm10b",0.08130081300813008,0.1111111111111111
"Dnhd1",0.09349593495934959,0.1111111111111111
"Rrp8",0.042682926829268296,0
"Ilk",0.13008130081300814,0.2222222222222222
"Taf10",0.04878048780487805,0.1111111111111111
"Tpp1",0.06707317073170732,0
"Dchs1",0.15040650406504066,0.3333333333333333
"Mrpl17",0.056910569105691054,0.1111111111111111
"Gm4070",0.006097560975609756,0
"Gm20663",0.02032520325203252,0
"Gm45868",0.0040650406504065045,0
"Platr28",0.008130081300813009,0
"Syt9",0.3617886178861789,0.4444444444444444
"Olfml1",0.024390243902439025,0
"Ppfibp2",0.056910569105691054,0.1111111111111111
"Cyb5r2",0.0040650406504065045,0
"Olfr477",0.05894308943089431,0
"Eif3f",0.07723577235772358,0.2222222222222222
"Tub",0.35772357723577236,0.6666666666666666
"Ric3",0.2601626016260163,0.4444444444444444
"Lmo1",0.08333333333333333,0.2222222222222222
"Stk33",0.07520325203252033,0.2222222222222222
"1700095J03Rik",0.01016260162601626,0
"Trim66",0.11585365853658537,0.1111111111111111
"Rpl27a",0.2682926829268293,0.3333333333333333
"St5",0.24796747967479674,0.5555555555555556
"Gm44864",0.0040650406504065045,0.1111111111111111
"Akip1",0.006097560975609756,0
"BC051019",0.006097560975609756,0
"Tmem9b",0.07723577235772358,0.1111111111111111
"Nrip3",0.21544715447154472,0.2222222222222222
"Scube2",0.03048780487804878,0.1111111111111111
"Dennd5a",0.4613821138211382,0.6666666666666666
"Tmem41b",0.12601626016260162,0.3333333333333333
"1600010M07Rik",0.3983739837398374,0.5555555555555556
"Ipo7",0.25,0.1111111111111111
"Zfp143",0.06707317073170732,0.1111111111111111
"Wee1",0.03048780487804878,0
"Swap70",0.036585365853658534,0.1111111111111111
"Sbf2",0.7235772357723578,0.8888888888888888
"Gm28863",0,0
"Adm",0.0040650406504065045,0
"Ampd3",0.1565040650406504,0.3333333333333333
"Rnf141",0.14634146341463414,0.3333333333333333
"Lyve1",0,0
"Mrvi1",0.01016260162601626,0
"Ctr9",0.2886178861788618,0.6666666666666666
"Eif4g2",0.37601626016260165,0.6666666666666666
"1700012D14Rik",0.21951219512195122,0.5555555555555556
"5430402P08Rik",0.0020325203252032522,0
"Galnt18",0.5060975609756098,0.8888888888888888
"Usp47",0.4715447154471545,0.8888888888888888
"Dkk3",0.04065040650406504,0
"Mical2",0.3231707317073171,0.5555555555555556
"Parva",0.10975609756097561,0.2222222222222222
"Parvaos",0.008130081300813009,0
"2310014F06Rik",0.032520325203252036,0
"Tead1",0.34552845528455284,0.3333333333333333
"Rassf10",0.012195121951219513,0
"4930543E12Rik",0.0020325203252032522,0
"Arntl",0.4105691056910569,0.5555555555555556
"Gm45355",0.0020325203252032522,0
"Btbd10",0.3678861788617886,0.4444444444444444
"Far1",0.4451219512195122,0.5555555555555556
"Far1os",0.4349593495934959,0.6666666666666666
"Gm5600",0.036585365853658534,0.1111111111111111
"Spon1",0.540650406504065,0.7777777777777778
"Rras2",0.31910569105691056,0.5555555555555556
"Gm45615",0.01016260162601626,0
"Copb1",0.21138211382113822,0.3333333333333333
"Psma1",0.2459349593495935,0.6666666666666666
"4933406I18Rik",0.34959349593495936,0.6666666666666666
"Pde3b",0.3719512195121951,0.6666666666666666
"Cyp2r1",0.028455284552845527,0
"Calca",0.018292682926829267,0
"Insc",0.014227642276422764,0
"Gm34225",0,0
"Sox6",0.35772357723577236,0.6666666666666666
"Gm45025",0.12398373983739837,0.3333333333333333
"Sox6os",0.0020325203252032522,0
"1110004F10Rik",0.20934959349593496,0.1111111111111111
"1700003G18Rik",0.0040650406504065045,0
"Plekha7",0.40853658536585363,0.5555555555555556
"Rps13",0.16666666666666666,0.2222222222222222
"Gm44777",0.024390243902439025,0
"Pik3c2a",0.3861788617886179,0.6666666666666666
"AV356131",0,0
"Nucb2",0.18902439024390244,0.2222222222222222
"4732496C06Rik",0.0040650406504065045,0
"Gm39075",0,0
"Xylt1",0.5691056910569106,0.7777777777777778
"Rps15a",0.13821138211382114,0.4444444444444444
"Arl6ip1",0.18089430894308944,0.4444444444444444
"Smg1",0.6219512195121951,0.7777777777777778
"Syt17",0.1402439024390244,0.2222222222222222
"Itpripl2",0,0
"Coq7",0.046747967479674794,0
"Tmc7",0.17886178861788618,0.1111111111111111
"Tmc5",0.012195121951219513,0
"Gde1",0.18089430894308944,0.2222222222222222
"Ccp110",0.13414634146341464,0.1111111111111111
"Vps35l",0.41260162601626016,0.6666666666666666
"Gm44549",0.0020325203252032522,0
"Knop1",0.27439024390243905,0.1111111111111111
"Iqck",0.054878048780487805,0.1111111111111111
"Gm44763",0,0
"Gprc5b",0.07520325203252033,0.2222222222222222
"Gpr139",0.056910569105691054,0.1111111111111111
"Acsm5",0,0
"Thumpd1",0.04065040650406504,0
"Acsm3",0.01016260162601626,0
"Eri2",0.08739837398373984,0.3333333333333333
"Rexo5",0.04878048780487805,0.1111111111111111
"Dcun1d3",0.15040650406504066,0.1111111111111111
"Lyrm1",0.13617886178861788,0.2222222222222222
"Dnah3",0.02032520325203252,0.3333333333333333
"Tmem159",0.016260162601626018,0
"Crym",0.0040650406504065045,0
"Abca14",0.008130081300813009,0
"Abca15",0,0
"Abca16",0.006097560975609756,0
"Gm32916",0.006097560975609756,0
"Uqcrc2",0.258130081300813,0.4444444444444444
"Pdzd9",0.0020325203252032522,0
"4930588G17Rik",0.0020325203252032522,0
"9030407P20Rik",0.016260162601626018,0.1111111111111111
"Mosmo",0.22560975609756098,0.4444444444444444
"Vwa3a",0.034552845528455285,0
"Gm5737",0.008130081300813009,0
"Eef2k",0.2886178861788618,0.1111111111111111
"Gm15774",0.016260162601626018,0
"Polr3e",0.17479674796747968,0.3333333333333333
"Cdr2",0.05894308943089431,0.4444444444444444
"Mfsd13b",0.008130081300813009,0
"Mettl9",0.20121951219512196,0.5555555555555556
"Igsf6",0.07520325203252033,0.1111111111111111
"Otoa",0.016260162601626018,0
"Gm36736",0.016260162601626018,0
"Hs3st2",0.1524390243902439,0.1111111111111111
"4933432K03Rik",0.05894308943089431,0.2222222222222222
"Usp31",0.30284552845528456,0.5555555555555556
"Scnn1b",0.0040650406504065045,0
"Cog7",0.12195121951219512,0.2222222222222222
"Gm44987",0.04878048780487805,0.1111111111111111
"Gga2",0.28252032520325204,0.6666666666666666
"Ears2",0.046747967479674794,0
"Ubfd1",0.07317073170731707,0
"Ndufab1",0.09552845528455285,0.3333333333333333
"Palb2",0.032520325203252036,0.1111111111111111
"Dctn5",0.1443089430894309,0
"Gm15489",0.36585365853658536,0.7777777777777778
"Plk1",0.006097560975609756,0
"Ern2",0.016260162601626018,0
"Chp2",0,0
"Prkcb",0.6808943089430894,1
"Cacng3",0.18699186991869918,0.4444444444444444
"Rbbp6",0.38414634146341464,0.5555555555555556
"Gm20274",0.054878048780487805,0
"Gm45847",0.20121951219512196,0.5555555555555556
"Tnrc6a",0.7195121951219512,0.7777777777777778
"Slc5a11",0.012195121951219513,0
"Arhgap17",0.30691056910569103,0.5555555555555556
"Lcmt1",0.13821138211382114,0.1111111111111111
"Zkscan2",0.22560975609756098,0.4444444444444444
"Gm26974",0.008130081300813009,0
"Gm27040",0.01016260162601626,0
"Hs3st4",0.524390243902439,0.8888888888888888
"Gm15338",0.006097560975609756,0.1111111111111111
"Gm15339",0.0040650406504065045,0
"3100003L05Rik",0.0040650406504065045,0
"Gm45092",0.0020325203252032522,0
"4933440M02Rik",0.0020325203252032522,0
"Kdm8",0.0508130081300813,0
"Nsmce1",0.044715447154471545,0.1111111111111111
"Il4ra",0.026422764227642278,0
"Il21r",0.0020325203252032522,0
"Gtf3c1",0.2865853658536585,0.4444444444444444
"D430042O09Rik",0.3130081300813008,0.5555555555555556
"Gsg1l",0.25,0.4444444444444444
"Xpo6",0.3719512195121951,0.5555555555555556
"1700123J17Rik",0.11585365853658537,0.3333333333333333
"Sbk1",0.21951219512195122,0.4444444444444444
"Lat",0.01016260162601626,0
"Spns1",0.13008130081300814,0.1111111111111111
"Nfatc2ip",0.024390243902439025,0
"Rabep2",0.1016260162601626,0.2222222222222222
"Atp2a1",0.01016260162601626,0
"Sh2b1",0.06300813008130081,0.2222222222222222
"Tufm",0.042682926829268296,0.1111111111111111
"Atxn2l",0.483739837398374,0.7777777777777778
"Eif3c",0.31097560975609756,0.5555555555555556
"Cln3",0.19715447154471544,0.2222222222222222
"Il27",0.018292682926829267,0
"Nupr1",0.008130081300813009,0
"2510046G10Rik",0.0040650406504065045,0
"Sgf29",0.09552845528455285,0.4444444444444444
"Sult1a1",0.026422764227642278,0
"Slx1b",0.18089430894308944,0
"Bola2",0.042682926829268296,0.1111111111111111
"Coro1a",0.07520325203252033,0.2222222222222222
"Mapk3",0.06910569105691057,0.1111111111111111
"Gdpd3",0.11178861788617886,0.2222222222222222
"Gm9967",0.06300813008130081,0.1111111111111111
"Ypel3",0.12398373983739837,0.2222222222222222
"Tbx6",0.01016260162601626,0
"Ppp4c",0.09552845528455285,0.2222222222222222
"Aldoa",0.19308943089430894,0.3333333333333333
"Fam57b",0.18089430894308944,0.2222222222222222
"Aldoa.1",0.008130081300813009,0
"Gm44854",0.01016260162601626,0
"Doc2a",0.05894308943089431,0.1111111111111111
"Ino80e",0.06300813008130081,0.1111111111111111
"Hirip3",0.08536585365853659,0
"Taok2",0.21951219512195122,0.3333333333333333
"Tmem219",0.07723577235772358,0.2222222222222222
"Gm20650",0.028455284552845527,0.1111111111111111
"Kctd13",0.09146341463414634,0.1111111111111111
"Asphd1",0.13617886178861788,0
"Sez6l2",0.4024390243902439,0.6666666666666666
"Cdiptos",0.014227642276422764,0
"Cdipt",0.10365853658536585,0.2222222222222222
"Mvp",0.07113821138211382,0.1111111111111111
"Pagr1a",0.17886178861788618,0.2222222222222222
"Prrt2",0.1565040650406504,0.2222222222222222
"Maz",0.14227642276422764,0.1111111111111111
"Kif22",0.08130081300813008,0.1111111111111111
"Gm31749",0.006097560975609756,0
"Zg16",0.0040650406504065045,0
"AI467606",0,0
"Qprt",0.0020325203252032522,0
"Cd2bp2",0.06300813008130081,0
"Tbc1d10b",0.09552845528455285,0.1111111111111111
"Mylpf",0.0040650406504065045,0
"Sept1",0.1016260162601626,0.2222222222222222
"Zfp553",0.06504065040650407,0.1111111111111111
"Zfp771",0.22154471544715448,0.4444444444444444
"Dctpp1",0.006097560975609756,0
"Sephs2",0.01016260162601626,0
"Itgal",0,0
"Zfp768",0.018292682926829267,0
"Zfp747",0.0020325203252032522,0
"9130019O22Rik",0.0040650406504065045,0
"E430018J23Rik",0.0040650406504065045,0
"Zfp764",0.0040650406504065045,0
"Zfp688",0.016260162601626018,0
"Gm45184",0,0
"Zfp689",0.02032520325203252,0
"B130055M24Rik",0.09959349593495935,0
"Prr14",0.25609756097560976,0.2222222222222222
"Fbrs",0.2032520325203252,0.2222222222222222
"1700008J07Rik",0,0
"Srcap",0.36585365853658536,0.5555555555555556
"Gm28198",0.3699186991869919,0.5555555555555556
"Tmem265",0.10772357723577236,0.3333333333333333
"Phkg2",0.18902439024390244,0.2222222222222222
"Ccdc189",0.02032520325203252,0.1111111111111111
"Rnf40",0.08943089430894309,0.1111111111111111
"Gm44759",0.08739837398373984,0.3333333333333333
"Zfp629",0.042682926829268296,0
"Bcl7c",0.25203252032520324,0.3333333333333333
"Gm39090",0.17073170731707318,0.3333333333333333
"Ctf1",0.01016260162601626,0
"Ctf2",0.02032520325203252,0
"Fbxl19",0.22967479674796748,0.4444444444444444
"Orai3",0.008130081300813009,0.1111111111111111
"Setd1a",0.17682926829268292,0.3333333333333333
"Hsd3b7",0.014227642276422764,0
"Stx1b",0.23780487804878048,0.2222222222222222
"Stx4a",0.11788617886178862,0.4444444444444444
"Zfp668",0.1016260162601626,0.2222222222222222
"Zfp646",0.08943089430894309,0.2222222222222222
"Prss53",0.006097560975609756,0
"Vkorc1",0.024390243902439025,0.1111111111111111
"Bckdk",0.06097560975609756,0.2222222222222222
"Kat8",0.08943089430894309,0.2222222222222222
"Prss8",0.0020325203252032522,0
"Prss36",0.06097560975609756,0.1111111111111111
"Fus",0.7967479674796748,0.8888888888888888
"Pycard",0.0975609756097561,0.2222222222222222
"Trim72",0.006097560975609756,0
"Itgam",0.0040650406504065045,0
"Itgad",0.006097560975609756,0
"4931431B13Rik",0.008130081300813009,0.1111111111111111
"Cox6a2",0.0040650406504065045,0
"9130023H24Rik",0.012195121951219513,0
"Armc5",0.0508130081300813,0.3333333333333333
"Tgfb1i1",0.052845528455284556,0.1111111111111111
"Slc5a2",0.0040650406504065045,0
"BC017158",0.0508130081300813,0
"Rgs10",0.08739837398373984,0
"Gm15503",0.012195121951219513,0
"Tial1",0.4186991869918699,0.5555555555555556
"Gm32816",0,0
"Bag3",0.02032520325203252,0.1111111111111111
"Inpp5f",0.3475609756097561,0.6666666666666666
"Mcmbp",0.2703252032520325,0.6666666666666666
"Gm44674",0,0
"Sec23ip",0.10365853658536585,0.4444444444444444
"Gm32884",0.012195121951219513,0
"Plpp4",0.22154471544715448,0.5555555555555556
"Wdr11",0.1991869918699187,0.4444444444444444
"Gm39094",0,0
"Gm4265",0,0
"Fgfr2",0.524390243902439,0.6666666666666666
"Ate1",0.3597560975609756,0.7777777777777778
"Nsmce4a",0.028455284552845527,0.1111111111111111
"Tacc2",0.29878048780487804,0.1111111111111111
"Btbd16",0.012195121951219513,0
"Plekha1",0.43902439024390244,0.7777777777777778
"Htra1",0.07113821138211382,0.3333333333333333
"5430419D17Rik",0.07520325203252033,0.1111111111111111
"Fam24a",0.0020325203252032522,0
"2310057M21Rik",0.0508130081300813,0.2222222222222222
"Pstk",0.19715447154471544,0.4444444444444444
"Gm44623",0.0040650406504065045,0
"Ikzf5",0.08536585365853659,0
"Acadsb",0.3556910569105691,0.7777777777777778
"Gm44982",0.006097560975609756,0
"Bub3",0.09959349593495935,0.3333333333333333
"Gpr26",0.13008130081300814,0.3333333333333333
"Cpxm2",0.006097560975609756,0.1111111111111111
"Chst15",0.028455284552845527,0
"Gm44893",0.006097560975609756,0
"Oat",0.036585365853658534,0
"Lhpp",0.12804878048780488,0
"Gm15582",0.0020325203252032522,0
"Fam53b",0.08333333333333333,0.1111111111111111
"Eef1akmt2",0.04065040650406504,0
"Abraxas2",0.1443089430894309,0.2222222222222222
"Gm45502",0.014227642276422764,0
"Zranb1",0.3597560975609756,0.6666666666666666
"Ctbp2",0.15853658536585366,0.4444444444444444
"4930483O08Rik",0.0040650406504065045,0
"Edrf1",0.22560975609756098,0.4444444444444444
"Uros",0.07926829268292683,0
"Bccip",0.10772357723577236,0.2222222222222222
"Dhx32",0.2926829268292683,0.5555555555555556
"Gm45670",0.022357723577235773,0.1111111111111111
"Fank1",0.07926829268292683,0.2222222222222222
"Adam12",0.26422764227642276,0.2222222222222222
"D7Ertd443e",0.03048780487804878,0.1111111111111111
"Dock1",0.3556910569105691,0.5555555555555556
"Insyn2a",0.2073170731707317,0.4444444444444444
"1700120G07Rik",0.0020325203252032522,0
"Ptpre",0.3719512195121951,0.5555555555555556
"5830432E09Rik",0.05894308943089431,0.2222222222222222
"Mki67",0.042682926829268296,0.1111111111111111
"Gm36431",0.008130081300813009,0
"Gm6249",0,0
"Mgmt",0.016260162601626018,0
"Ebf3",0.10772357723577236,0
"Gm10578",0.018292682926829267,0
"9430038I01Rik",0.08333333333333333,0.1111111111111111
"Glrx3",0.22764227642276422,0.6666666666666666
"Tcerg1l",0.47764227642276424,0.8888888888888888
"Mapk1ip1",0.26422764227642276,0.3333333333333333
"Ppp2r2d",0.25609756097560976,0.4444444444444444
"Bnip3",0.07113821138211382,0.1111111111111111
"Gm45507",0.0040650406504065045,0
"Jakmip3",0.4186991869918699,0.4444444444444444
"Gm45613",0.0040650406504065045,0
"Dpysl4",0.2032520325203252,0.5555555555555556
"Stk32c",0.16463414634146342,0.3333333333333333
"Lrrc27",0.04878048780487805,0.2222222222222222
"Pwwp2b",0.022357723577235773,0
"Inpp5a",0.41260162601626016,0.7777777777777778
"Cfap46",0.08333333333333333,0
"Adgra1",0.22967479674796748,0.3333333333333333
"Kndc1",0.3475609756097561,0.3333333333333333
